date,stp_unit_id,demand_kld,temperature,rainfall,capacity_kld
2024-05-31,PSTP001,509.69,34.12,0,600.0
2024-06-01,PSTP001,478.65,30.83,0,600.0
2024-06-02,PSTP001,471.69,33.99,0,600.0
2024-06-03,PSTP001,476.57,32.29,5,600.0
2024-06-04,PSTP001,483.78,29.96,5,600.0
2024-06-05,PSTP001,489.97,32.22,0,600.0
2024-06-06,PSTP001,493.76,34.88,0,600.0
2024-06-07,PSTP001,501.81,33.69,0,600.0
2024-06-08,PSTP001,478.12,32.92,10,600.0
2024-06-09,PSTP001,461.85,32.97,5,600.0
2024-06-10,PSTP001,461.9,32.13,5,600.0
2024-06-11,PSTP001,481.87,32.59,0,600.0
2024-06-12,PSTP001,482.37,28.08,0,600.0
2024-06-13,PSTP001,488.31,33.29,0,600.0
2024-06-14,PSTP001,490.05,30.44,0,600.0
2024-06-15,PSTP001,465.78,31.16,5,600.0
2024-06-16,PSTP001,450.34,32.0,0,600.0
2024-06-17,PSTP001,463.18,28.99,0,600.0
2024-06-18,PSTP001,478.85,31.84,0,600.0
2024-06-19,PSTP001,476.56,29.61,10,600.0
2024-06-20,PSTP001,470.63,28.18,0,600.0
2024-06-21,PSTP001,461.33,32.42,20,600.0
2024-06-22,PSTP001,440.26,29.24,0,600.0
2024-06-23,PSTP001,443.57,31.22,0,600.0
2024-06-24,PSTP001,454.69,34.03,0,600.0
2024-06-25,PSTP001,466.84,27.52,0,600.0
2024-06-26,PSTP001,466.19,30.83,0,600.0
2024-06-27,PSTP001,469.52,29.23,0,600.0
2024-06-28,PSTP001,484.12,33.98,0,600.0
2024-06-29,PSTP001,469.47,32.2,0,600.0
2024-06-30,PSTP001,461.86,30.04,0,600.0
2024-07-01,PSTP001,462.55,29.61,0,600.0
2024-07-02,PSTP001,470.35,31.74,0,600.0
2024-07-03,PSTP001,467.13,27.46,0,600.0
2024-07-04,PSTP001,465.46,27.95,0,600.0
2024-07-05,PSTP001,459.59,32.56,20,600.0
2024-07-06,PSTP001,449.89,29.81,0,600.0
2024-07-07,PSTP001,444.78,31.77,0,600.0
2024-07-08,PSTP001,451.76,31.52,0,600.0
2024-07-09,PSTP001,466.75,32.89,0,600.0
2024-07-10,PSTP001,456.72,26.2,0,600.0
2024-07-11,PSTP001,449.2,29.2,0,600.0
2024-07-12,PSTP001,450.59,30.89,5,600.0
2024-07-13,PSTP001,436.43,29.75,0,600.0
2024-07-14,PSTP001,427.09,26.4,0,600.0
2024-07-15,PSTP001,446.73,28.46,0,600.0
2024-07-16,PSTP001,455.42,30.22,0,600.0
2024-07-17,PSTP001,455.25,26.32,0,600.0
2024-07-18,PSTP001,455.97,28.93,0,600.0
2024-07-19,PSTP001,453.69,27.92,0,600.0
2024-07-20,PSTP001,437.62,28.73,0,600.0
2024-07-21,PSTP001,424.61,29.75,0,600.0
2024-07-22,PSTP001,432.61,26.78,0,600.0
2024-07-23,PSTP001,439.23,22.89,0,600.0
2024-07-24,PSTP001,443.17,28.13,0,600.0
2024-07-25,PSTP001,439.39,24.42,0,600.0
2024-07-26,PSTP001,443.03,25.23,0,600.0
2024-07-27,PSTP001,429.7,28.29,0,600.0
2024-07-28,PSTP001,417.5,25.65,0,600.0
2024-07-29,PSTP001,418.41,25.7,5,600.0
2024-07-30,PSTP001,442.32,29.12,0,600.0
2024-07-31,PSTP001,446.36,27.85,0,600.0
2024-08-01,PSTP001,454.44,27.66,0,600.0
2024-08-02,PSTP001,432.48,24.67,0,600.0
2024-08-03,PSTP001,430.26,25.83,0,600.0
2024-08-04,PSTP001,430.27,27.88,0,600.0
2024-08-05,PSTP001,435.17,29.35,0,600.0
2024-08-06,PSTP001,430.49,25.18,0,600.0
2024-08-07,PSTP001,430.06,28.71,0,600.0
2024-08-08,PSTP001,428.12,26.95,5,600.0
2024-08-09,PSTP001,432.34,25.51,0,600.0
2024-08-10,PSTP001,419.28,27.91,0,600.0
2024-08-11,PSTP001,408.39,24.12,0,600.0
2024-08-12,PSTP001,421.92,25.14,0,600.0
2024-08-13,PSTP001,423.41,22.25,0,600.0
2024-08-14,PSTP001,434.25,29.59,0,600.0
2024-08-15,PSTP001,432.75,27.3,0,600.0
2024-08-16,PSTP001,427.69,26.66,0,600.0
2024-08-17,PSTP001,407.69,27.29,10,600.0
2024-08-18,PSTP001,398.04,24.88,0,600.0
2024-08-19,PSTP001,412.51,26.08,0,600.0
2024-08-20,PSTP001,414.76,29.54,0,600.0
2024-08-21,PSTP001,420.05,25.73,0,600.0
2024-08-22,PSTP001,413.06,25.13,20,600.0
2024-08-23,PSTP001,426.14,27.52,0,600.0
2024-08-24,PSTP001,416.27,24.79,0,600.0
2024-08-25,PSTP001,403.42,25.17,0,600.0
2024-08-26,PSTP001,412.63,26.2,0,600.0
2024-08-27,PSTP001,415.1,23.37,5,600.0
2024-08-28,PSTP001,424.41,25.27,0,600.0
2024-08-29,PSTP001,409.8,24.27,5,600.0
2024-08-30,PSTP001,407.17,20.58,0,600.0
2024-08-31,PSTP001,402.35,23.77,0,600.0
2024-09-01,PSTP001,398.51,26.4,0,600.0
2024-09-02,PSTP001,402.65,23.54,0,600.0
2024-09-03,PSTP001,408.83,27.86,0,600.0
2024-09-04,PSTP001,413.64,21.54,5,600.0
2024-09-05,PSTP001,415.46,25.34,0,600.0
2024-09-06,PSTP001,412.45,25.24,0,600.0
2024-09-07,PSTP001,400.72,23.53,0,600.0
2024-09-08,PSTP001,392.33,23.61,5,600.0
2024-09-09,PSTP001,394.85,26.12,0,600.0
2024-09-10,PSTP001,399.96,20.47,0,600.0
2024-09-11,PSTP001,404.33,25.34,5,600.0
2024-09-12,PSTP001,412.6,25.73,0,600.0
2024-09-13,PSTP001,412.67,25.07,0,600.0
2024-09-14,PSTP001,399.21,22.29,0,600.0
2024-09-15,PSTP001,391.7,26.41,0,600.0
2024-09-16,PSTP001,399.51,24.67,0,600.0
2024-09-17,PSTP001,403.22,23.07,0,600.0
2024-09-18,PSTP001,406.04,23.68,5,600.0
2024-09-19,PSTP001,407.96,25.13,0,600.0
2024-09-20,PSTP001,408.3,25.86,0,600.0
2024-09-21,PSTP001,406.47,24.8,0,600.0
2024-09-22,PSTP001,391.14,20.28,0,600.0
2024-09-23,PSTP001,391.58,21.93,0,600.0
2024-09-24,PSTP001,404.24,24.89,0,600.0
2024-09-25,PSTP001,406.09,23.81,0,600.0
2024-09-26,PSTP001,395.38,24.18,20,600.0
2024-09-27,PSTP001,407.48,24.15,0,600.0
2024-09-28,PSTP001,402.19,24.7,0,600.0
2024-09-29,PSTP001,393.69,25.95,5,600.0
2024-09-30,PSTP001,415.17,25.31,0,600.0
2024-10-01,PSTP001,403.66,22.69,0,600.0
2024-10-02,PSTP001,409.18,25.78,0,600.0
2024-10-03,PSTP001,419.5,27.23,0,600.0
2024-10-04,PSTP001,419.64,21.99,0,600.0
2024-10-05,PSTP001,398.91,23.53,0,600.0
2024-10-06,PSTP001,391.5,24.88,0,600.0
2024-10-07,PSTP001,407.84,24.13,0,600.0
2024-10-08,PSTP001,408.49,23.85,0,600.0
2024-10-09,PSTP001,408.99,22.85,0,600.0
2024-10-10,PSTP001,399.35,23.65,0,600.0
2024-10-11,PSTP001,406.04,21.1,0,600.0
2024-10-12,PSTP001,394.89,23.72,0,600.0
2024-10-13,PSTP001,381.22,23.54,5,600.0
2024-10-14,PSTP001,407.65,25.14,0,600.0
2024-10-15,PSTP001,413.24,23.89,0,600.0
2024-10-16,PSTP001,413.81,22.46,0,600.0
2024-10-17,PSTP001,415.85,26.41,0,600.0
2024-10-18,PSTP001,411.61,23.5,0,600.0
2024-10-19,PSTP001,383.95,20.72,10,600.0
2024-10-20,PSTP001,390.48,25.9,0,600.0
2024-10-21,PSTP001,399.52,23.43,0,600.0
2024-10-22,PSTP001,402.47,24.72,0,600.0
2024-10-23,PSTP001,402.48,23.94,0,600.0
2024-10-24,PSTP001,404.76,22.74,0,600.0
2024-10-25,PSTP001,409.5,24.3,0,600.0
2024-10-26,PSTP001,398.63,25.63,0,600.0
2024-10-27,PSTP001,397.82,22.47,0,600.0
2024-10-28,PSTP001,406.82,25.11,5,600.0
2024-10-29,PSTP001,406.9,23.52,10,600.0
2024-10-30,PSTP001,407.69,24.91,0,600.0
2024-10-31,PSTP001,411.05,24.78,0,600.0
2024-11-01,PSTP001,415.96,30.26,0,600.0
2024-11-02,PSTP001,398.98,25.28,0,600.0
2024-11-03,PSTP001,398.64,26.72,5,600.0
2024-11-04,PSTP001,415.38,23.78,0,600.0
2024-11-05,PSTP001,411.05,23.24,0,600.0
2024-11-06,PSTP001,413.54,27.98,5,600.0
2024-11-07,PSTP001,411.07,21.62,0,600.0
2024-11-08,PSTP001,409.26,27.93,0,600.0
2024-11-09,PSTP001,407.5,23.41,0,600.0
2024-11-10,PSTP001,395.09,23.24,5,600.0
2024-11-11,PSTP001,402.61,23.59,0,600.0
2024-11-12,PSTP001,420.66,28.21,0,600.0
2024-11-13,PSTP001,419.45,25.36,0,600.0
2024-11-14,PSTP001,432.73,27.66,0,600.0
2024-11-15,PSTP001,432.16,29.59,0,600.0
2024-11-16,PSTP001,416.8,24.93,0,600.0
2024-11-17,PSTP001,409.77,25.75,0,600.0
2024-11-18,PSTP001,415.54,25.85,0,600.0
2024-11-19,PSTP001,411.59,22.5,10,600.0
2024-11-20,PSTP001,418.64,27.58,0,600.0
2024-11-21,PSTP001,414.1,23.19,0,600.0
2024-11-22,PSTP001,420.46,23.96,0,600.0
2024-11-23,PSTP001,412.54,29.58,5,600.0
2024-11-24,PSTP001,401.45,22.91,0,600.0
2024-11-25,PSTP001,402.18,24.08,10,600.0
2024-11-26,PSTP001,415.83,22.73,0,600.0
2024-11-27,PSTP001,418.06,26.43,0,600.0
2024-11-28,PSTP001,409.48,21.8,20,600.0
2024-11-29,PSTP001,425.73,27.53,0,600.0
2024-11-30,PSTP001,417.87,24.58,0,600.0
2024-12-01,PSTP001,409.15,27.07,0,600.0
2024-12-02,PSTP001,424.15,27.73,0,600.0
2024-12-03,PSTP001,432.29,26.59,0,600.0
2024-12-04,PSTP001,430.27,28.65,10,600.0
2024-12-05,PSTP001,418.25,27.25,20,600.0
2024-12-06,PSTP001,430.0,29.84,0,600.0
2024-12-07,PSTP001,415.38,24.79,0,600.0
2024-12-08,PSTP001,418.94,26.59,0,600.0
2024-12-09,PSTP001,429.82,33.31,5,600.0
2024-12-10,PSTP001,435.9,27.87,5,600.0
2024-12-11,PSTP001,444.29,28.9,10,600.0
2024-12-12,PSTP001,443.48,27.78,5,600.0
2024-12-13,PSTP001,445.11,30.6,5,600.0
2024-12-14,PSTP001,419.29,29.56,0,600.0
2024-12-15,PSTP001,418.85,32.38,0,600.0
2024-12-16,PSTP001,433.26,27.02,0,600.0
2024-12-17,PSTP001,441.09,30.96,0,600.0
2024-12-18,PSTP001,451.7,30.68,0,600.0
2024-12-19,PSTP001,459.31,29.9,0,600.0
2024-12-20,PSTP001,465.27,30.57,0,600.0
2024-12-21,PSTP001,452.34,30.24,0,600.0
2024-12-22,PSTP001,436.43,29.12,0,600.0
2024-12-23,PSTP001,435.16,26.0,0,600.0
2024-12-24,PSTP001,439.98,27.8,5,600.0
2024-12-25,PSTP001,452.54,29.54,0,600.0
2024-12-26,PSTP001,453.59,29.59,0,600.0
2024-12-27,PSTP001,459.03,29.33,0,600.0
2024-12-28,PSTP001,441.09,26.58,0,600.0
2024-12-29,PSTP001,428.53,31.64,10,600.0
2024-12-30,PSTP001,444.03,31.66,0,600.0
2023-01-01,PSTP002,550.93,28.7,0,800.0
2023-01-02,PSTP002,561.57,29.93,5,800.0
2023-01-03,PSTP002,573.03,34.41,0,800.0
2023-01-04,PSTP002,565.27,27.28,0,800.0
2023-01-05,PSTP002,547.63,31.56,0,800.0
2023-01-06,PSTP002,558.68,31.07,0,800.0
2023-01-07,PSTP002,554.85,31.83,0,800.0
2023-01-08,PSTP002,540.29,29.08,0,800.0
2023-01-09,PSTP002,561.0,32.34,0,800.0
2023-01-10,PSTP002,573.86,31.41,0,800.0
2023-01-11,PSTP002,571.84,32.09,0,800.0
2023-01-12,PSTP002,557.26,31.6,5,800.0
2023-01-13,PSTP002,557.45,33.05,10,800.0
2023-01-14,PSTP002,525.27,27.67,10,800.0
2023-01-15,PSTP002,529.56,30.03,0,800.0
2023-01-16,PSTP002,544.17,33.11,5,800.0
2023-01-17,PSTP002,559.19,30.05,0,800.0
2023-01-18,PSTP002,568.07,31.49,0,800.0
2023-01-19,PSTP002,556.19,32.69,10,800.0
2023-01-20,PSTP002,546.7,31.65,0,800.0
2023-01-21,PSTP002,535.85,27.27,5,800.0
2023-01-22,PSTP002,534.42,30.23,0,800.0
2023-01-23,PSTP002,555.06,31.74,0,800.0
2023-01-24,PSTP002,561.63,35.65,0,800.0
2023-01-25,PSTP002,577.58,33.29,0,800.0
2023-01-26,PSTP002,589.99,33.89,0,800.0
2023-01-27,PSTP002,588.89,34.04,0,800.0
2023-01-28,PSTP002,569.51,33.06,0,800.0
2023-01-29,PSTP002,561.17,31.26,0,800.0
2023-01-30,PSTP002,578.8,34.97,0,800.0
2023-01-31,PSTP002,583.6,31.2,0,800.0
2023-02-01,PSTP002,581.53,33.72,5,800.0
2023-02-02,PSTP002,587.42,33.58,0,800.0
2023-02-03,PSTP002,593.19,31.6,10,800.0
2023-02-04,PSTP002,565.28,35.23,5,800.0
2023-02-05,PSTP002,554.89,33.27,0,800.0
2023-02-06,PSTP002,564.55,30.18,0,800.0
2023-02-07,PSTP002,577.31,32.12,0,800.0
2023-02-08,PSTP002,579.13,31.48,0,800.0
2023-02-09,PSTP002,572.08,31.4,0,800.0
2023-02-10,PSTP002,570.98,35.15,0,800.0
2023-02-11,PSTP002,576.23,37.73,0,800.0
2023-02-12,PSTP002,577.75,34.76,0,800.0
2023-02-13,PSTP002,599.96,34.86,0,800.0
2023-02-14,PSTP002,593.03,33.25,5,800.0
2023-02-15,PSTP002,599.97,34.89,0,800.0
2023-02-16,PSTP002,601.31,32.93,0,800.0
2023-02-17,PSTP002,604.41,34.72,0,800.0
2023-02-18,PSTP002,596.52,38.73,0,800.0
2023-02-19,PSTP002,589.67,37.49,0,800.0
2023-02-20,PSTP002,608.91,36.15,5,800.0
2023-02-21,PSTP002,618.28,33.76,0,800.0
2023-02-22,PSTP002,611.44,34.79,10,800.0
2023-02-23,PSTP002,597.58,35.68,5,800.0
2023-02-24,PSTP002,607.45,34.57,0,800.0
2023-02-25,PSTP002,592.57,33.52,0,800.0
2023-02-26,PSTP002,586.06,35.89,0,800.0
2023-02-27,PSTP002,586.64,31.67,0,800.0
2023-02-28,PSTP002,587.38,36.01,10,800.0
2023-03-01,PSTP002,600.72,36.46,0,800.0
2023-03-02,PSTP002,606.83,32.59,0,800.0
2023-03-03,PSTP002,614.37,37.43,0,800.0
2023-03-04,PSTP002,606.31,35.91,0,800.0
2023-03-05,PSTP002,595.62,35.37,0,800.0
2023-03-06,PSTP002,606.32,33.87,0,800.0
2023-03-07,PSTP002,598.29,30.26,10,800.0
2023-03-08,PSTP002,605.35,32.47,0,800.0
2023-03-09,PSTP002,623.54,33.88,0,800.0
2023-03-10,PSTP002,613.54,36.62,10,800.0
2023-03-11,PSTP002,597.43,37.7,0,800.0
2023-03-12,PSTP002,579.77,33.52,0,800.0
2023-03-13,PSTP002,600.17,36.8,0,800.0
2023-03-14,PSTP002,614.76,36.63,0,800.0
2023-03-15,PSTP002,622.43,38.47,0,800.0
2023-03-16,PSTP002,627.28,34.79,0,800.0
2023-03-17,PSTP002,633.4,34.58,0,800.0
2023-03-18,PSTP002,611.97,37.59,0,800.0
2023-03-19,PSTP002,588.69,42.84,0,800.0
2023-03-20,PSTP002,603.04,34.4,0,800.0
2023-03-21,PSTP002,603.9,35.72,0,800.0
2023-03-22,PSTP002,593.54,38.4,0,800.0
2023-03-23,PSTP002,602.6,34.32,10,800.0
2023-03-24,PSTP002,602.58,36.82,0,800.0
2023-03-25,PSTP002,590.3,39.32,0,800.0
2023-03-26,PSTP002,571.09,32.32,5,800.0
2023-03-27,PSTP002,569.73,35.54,10,800.0
2023-03-28,PSTP002,600.75,35.35,0,800.0
2023-03-29,PSTP002,610.08,33.15,0,800.0
2023-03-30,PSTP002,600.22,37.49,0,800.0
2023-03-31,PSTP002,622.0,33.24,0,800.0
2023-04-01,PSTP002,616.9,35.78,0,800.0
2023-04-02,PSTP002,611.94,37.8,0,800.0
2023-04-03,PSTP002,630.95,36.12,0,800.0
2023-04-04,PSTP002,636.25,35.66,0,800.0
2023-04-05,PSTP002,645.46,40.83,0,800.0
2023-04-06,PSTP002,632.18,38.71,0,800.0
2023-04-07,PSTP002,630.05,37.96,0,800.0
2023-04-08,PSTP002,600.55,34.77,0,800.0
2023-04-09,PSTP002,609.55,33.78,0,800.0
2023-04-10,PSTP002,614.59,37.64,5,800.0
2023-04-11,PSTP002,607.78,34.21,0,800.0
2023-04-12,PSTP002,607.29,33.14,0,800.0
2023-04-13,PSTP002,613.49,33.53,0,800.0
2023-04-14,PSTP002,614.61,38.85,0,800.0
2023-04-15,PSTP002,582.87,36.1,0,800.0
2023-04-16,PSTP002,603.63,35.16,0,800.0
2023-04-17,PSTP002,616.27,36.07,0,800.0
2023-04-18,PSTP002,624.43,38.67,0,800.0
2023-04-19,PSTP002,620.6,33.31,0,800.0
2023-04-20,PSTP002,630.8,34.85,0,800.0
2023-04-21,PSTP002,617.47,36.94,0,800.0
2023-04-22,PSTP002,597.7,36.24,0,800.0
2023-04-23,PSTP002,568.87,38.85,0,800.0
2023-04-24,PSTP002,554.08,38.13,0,800.0
2023-04-25,PSTP002,580.17,34.71,0,800.0
2023-04-26,PSTP002,599.76,37.61,0,800.0
2023-04-27,PSTP002,637.45,35.53,0,800.0
2023-04-28,PSTP002,654.65,39.95,0,800.0
2023-04-29,PSTP002,604.53,34.97,0,800.0
2023-04-30,PSTP002,594.9,35.65,0,800.0
2023-05-01,PSTP002,607.05,32.25,5,800.0
2023-05-02,PSTP002,609.64,33.61,0,800.0
2023-05-03,PSTP002,613.31,35.18,0,800.0
2023-05-04,PSTP002,609.42,34.29,0,800.0
2023-05-05,PSTP002,605.34,32.56,0,800.0
2023-05-06,PSTP002,594.68,34.73,5,800.0
2023-05-07,PSTP002,588.76,32.04,0,800.0
2023-05-08,PSTP002,590.74,34.35,0,800.0
2023-05-09,PSTP002,598.34,35.11,0,800.0
2023-05-10,PSTP002,605.94,33.6,0,800.0
2023-05-11,PSTP002,604.8,35.6,20,800.0
2023-05-12,PSTP002,596.93,35.43,10,800.0
2023-05-13,PSTP002,565.53,34.46,20,800.0
2023-05-14,PSTP002,538.07,34.67,20,800.0
2023-05-15,PSTP002,563.25,31.7,0,800.0
2023-05-16,PSTP002,563.88,34.5,0,800.0
2023-05-17,PSTP002,604.94,35.01,0,800.0
2023-05-18,PSTP002,628.35,35.76,0,800.0
2023-05-19,PSTP002,609.5,34.66,0,800.0
2023-05-20,PSTP002,586.56,37.54,0,800.0
2023-05-21,PSTP002,566.63,34.16,0,800.0
2023-05-22,PSTP002,592.97,32.04,0,800.0
2023-05-23,PSTP002,592.89,37.67,0,800.0
2023-05-24,PSTP002,594.99,30.4,0,800.0
2023-05-25,PSTP002,589.47,37.92,0,800.0
2023-05-26,PSTP002,607.03,34.72,0,800.0
2023-05-27,PSTP002,582.07,33.73,0,800.0
2023-05-28,PSTP002,570.25,33.5,10,800.0
2023-05-29,PSTP002,570.87,34.72,0,800.0
2023-05-30,PSTP002,585.3,31.52,0,800.0
2023-05-31,PSTP002,590.48,36.5,0,800.0
2023-06-01,PSTP002,590.57,33.71,5,800.0
2023-06-02,PSTP002,576.37,27.28,20,800.0
2023-06-03,PSTP002,549.39,33.35,0,800.0
2023-06-04,PSTP002,552.55,30.82,0,800.0
2023-06-05,PSTP002,544.28,30.7,0,800.0
2023-06-06,PSTP002,578.6,35.74,0,800.0
2023-06-07,PSTP002,578.94,33.99,0,800.0
2023-06-08,PSTP002,578.08,28.71,0,800.0
2023-06-09,PSTP002,554.83,32.93,0,800.0
2023-06-10,PSTP002,563.27,31.38,0,800.0
2023-06-11,PSTP002,560.2,30.88,5,800.0
2023-06-12,PSTP002,566.38,33.98,0,800.0
2023-06-13,PSTP002,584.31,31.87,0,800.0
2023-06-14,PSTP002,577.91,32.55,0,800.0
2023-06-15,PSTP002,579.86,34.68,0,800.0
2023-06-16,PSTP002,565.57,32.38,0,800.0
2023-06-17,PSTP002,552.05,30.54,0,800.0
2023-06-18,PSTP002,534.57,33.34,0,800.0
2023-06-19,PSTP002,547.41,32.76,0,800.0
2023-06-20,PSTP002,550.6,34.16,10,800.0
2023-06-21,PSTP002,564.66,32.79,5,800.0
2023-06-22,PSTP002,565.76,33.7,0,800.0
2023-06-23,PSTP002,574.69,30.67,0,800.0
2023-06-24,PSTP002,548.37,32.49,0,800.0
2023-06-25,PSTP002,540.27,30.89,0,800.0
2023-06-26,PSTP002,556.0,31.69,0,800.0
2023-06-27,PSTP002,548.76,27.64,0,800.0
2023-06-28,PSTP002,551.52,31.64,0,800.0
2023-06-29,PSTP002,565.15,29.31,0,800.0
2023-06-30,PSTP002,566.14,30.72,0,800.0
2023-07-01,PSTP002,534.27,25.32,0,800.0
2023-07-02,PSTP002,507.52,29.21,0,800.0
2023-07-03,PSTP002,539.16,28.31,0,800.0
2023-07-04,PSTP002,538.2,32.93,5,800.0
2023-07-05,PSTP002,547.56,32.56,0,800.0
2023-07-06,PSTP002,552.64,25.41,0,800.0
2023-07-07,PSTP002,556.91,30.58,0,800.0
2023-07-08,PSTP002,559.96,31.57,0,800.0
2023-07-09,PSTP002,529.74,27.89,0,800.0
2023-07-10,PSTP002,526.03,27.49,0,800.0
2023-07-11,PSTP002,534.59,29.92,20,800.0
2023-07-12,PSTP002,531.56,31.92,5,800.0
2023-07-13,PSTP002,553.21,27.13,0,800.0
2023-07-14,PSTP002,538.27,27.48,0,800.0
2023-07-15,PSTP002,517.85,27.9,10,800.0
2023-07-16,PSTP002,524.09,28.43,10,800.0
2023-07-17,PSTP002,530.01,29.13,0,800.0
2023-07-18,PSTP002,529.44,28.9,0,800.0
2023-07-19,PSTP002,543.39,29.29,5,800.0
2023-07-20,PSTP002,554.17,26.31,5,800.0
2023-07-21,PSTP002,535.31,29.48,5,800.0
2023-07-22,PSTP002,532.71,29.76,0,800.0
2023-07-23,PSTP002,518.66,29.96,0,800.0
2023-07-24,PSTP002,516.33,26.96,0,800.0
2023-07-25,PSTP002,524.11,30.3,0,800.0
2023-07-26,PSTP002,526.11,26.89,0,800.0
2023-07-27,PSTP002,519.43,25.66,0,800.0
2023-07-28,PSTP002,520.27,24.68,0,800.0
2023-07-29,PSTP002,506.78,27.57,20,800.0
2023-07-30,PSTP002,455.84,28.75,20,800.0
2023-07-31,PSTP002,474.45,26.95,0,800.0
2023-08-01,PSTP002,508.61,28.4,0,800.0
2023-08-02,PSTP002,497.73,24.0,0,800.0
2023-08-03,PSTP002,505.3,27.98,0,800.0
2023-08-04,PSTP002,514.84,27.36,0,800.0
2023-08-05,PSTP002,504.3,25.12,0,800.0
2023-08-06,PSTP002,489.55,26.77,0,800.0
2023-08-07,PSTP002,530.14,28.89,0,800.0
2023-08-08,PSTP002,535.55,28.64,0,800.0
2023-08-09,PSTP002,520.6,27.65,0,800.0
2023-08-10,PSTP002,531.34,23.76,0,800.0
2023-08-11,PSTP002,518.18,25.17,0,800.0
2023-08-12,PSTP002,497.26,29.01,5,800.0
2023-08-13,PSTP002,493.35,29.17,0,800.0
2023-08-14,PSTP002,495.59,29.2,0,800.0
2023-08-15,PSTP002,503.65,23.33,0,800.0
2023-08-16,PSTP002,516.61,27.65,0,800.0
2023-08-17,PSTP002,515.85,23.61,0,800.0
2023-08-18,PSTP002,513.94,26.75,0,800.0
2023-08-19,PSTP002,525.17,28.81,0,800.0
2023-08-20,PSTP002,511.93,23.86,0,800.0
2023-08-21,PSTP002,523.77,25.12,0,800.0
2023-08-22,PSTP002,524.42,27.43,0,800.0
2023-08-23,PSTP002,524.4,26.51,0,800.0
2023-08-24,PSTP002,527.3,26.7,0,800.0
2023-08-25,PSTP002,503.86,24.78,0,800.0
2023-08-26,PSTP002,485.59,26.97,5,800.0
2023-08-27,PSTP002,482.74,27.0,0,800.0
2023-08-28,PSTP002,484.91,22.27,0,800.0
2023-08-29,PSTP002,507.55,24.05,0,800.0
2023-08-30,PSTP002,498.31,25.34,5,800.0
2023-08-31,PSTP002,490.16,29.72,0,800.0
2023-09-01,PSTP002,489.82,25.11,5,800.0
2023-09-02,PSTP002,490.66,24.13,0,800.0
2023-09-03,PSTP002,474.18,24.2,0,800.0
2023-09-04,PSTP002,493.3,22.56,0,800.0
2023-09-05,PSTP002,487.88,24.17,10,800.0
2023-09-06,PSTP002,473.55,21.03,0,800.0
2023-09-07,PSTP002,476.04,24.88,0,800.0
2023-09-08,PSTP002,486.78,22.78,0,800.0
2023-09-09,PSTP002,479.76,26.52,0,800.0
2023-09-10,PSTP002,457.7,27.16,0,800.0
2023-09-11,PSTP002,454.05,19.31,0,800.0
2023-09-12,PSTP002,473.12,24.07,10,800.0
2023-09-13,PSTP002,478.24,25.59,5,800.0
2023-09-14,PSTP002,481.63,26.12,0,800.0
2023-09-15,PSTP002,493.3,24.62,0,800.0
2023-09-16,PSTP002,480.74,24.55,0,800.0
2023-09-17,PSTP002,473.88,27.38,5,800.0
2023-09-18,PSTP002,475.31,21.47,0,800.0
2023-09-19,PSTP002,496.43,21.48,10,800.0
2023-09-20,PSTP002,491.49,24.44,0,800.0
2023-09-21,PSTP002,478.78,23.73,0,800.0
2023-09-22,PSTP002,487.34,25.25,0,800.0
2023-09-23,PSTP002,480.04,26.42,0,800.0
2023-09-24,PSTP002,467.89,24.38,0,800.0
2023-09-25,PSTP002,486.44,27.29,0,800.0
2023-09-26,PSTP002,487.74,24.35,0,800.0
2023-09-27,PSTP002,479.24,25.63,0,800.0
2023-09-28,PSTP002,484.46,24.89,0,800.0
2023-09-29,PSTP002,479.95,26.43,5,800.0
2023-09-30,PSTP002,467.04,23.49,0,800.0
2023-10-01,PSTP002,479.9,25.73,0,800.0
2023-10-02,PSTP002,474.93,23.29,0,800.0
2023-10-03,PSTP002,469.03,27.28,5,800.0
2023-10-04,PSTP002,458.71,25.0,0,800.0
2023-10-05,PSTP002,466.05,21.63,0,800.0
2023-10-06,PSTP002,467.26,23.8,0,800.0
2023-10-07,PSTP002,457.02,23.21,0,800.0
2023-10-08,PSTP002,466.72,23.15,0,800.0
2023-10-09,PSTP002,492.61,25.76,0,800.0
2023-10-10,PSTP002,493.48,27.1,0,800.0
2023-10-11,PSTP002,492.6,24.33,0,800.0
2023-10-12,PSTP002,494.92,24.03,0,800.0
2023-10-13,PSTP002,479.17,22.4,0,800.0
2023-10-14,PSTP002,437.02,25.42,20,800.0
2023-10-15,PSTP002,448.28,22.02,0,800.0
2023-10-16,PSTP002,453.96,24.55,0,800.0
2023-10-17,PSTP002,485.94,19.15,0,800.0
2023-10-18,PSTP002,497.57,27.95,0,800.0
2023-10-19,PSTP002,494.45,24.7,0,800.0
2023-10-20,PSTP002,511.73,22.9,0,800.0
2023-10-21,PSTP002,506.57,24.45,0,800.0
2023-10-22,PSTP002,490.93,26.59,0,800.0
2023-10-23,PSTP002,502.09,22.68,0,800.0
2023-10-24,PSTP002,499.1,24.04,5,800.0
2023-10-25,PSTP002,485.97,19.37,10,800.0
2023-10-26,PSTP002,511.53,27.32,0,800.0
2023-10-27,PSTP002,502.84,27.09,0,800.0
2023-10-28,PSTP002,480.04,27.12,0,800.0
2023-10-29,PSTP002,499.45,29.65,0,800.0
2023-10-30,PSTP002,514.87,26.08,0,800.0
